mf1,mf2,mf3,mf4,mf5,mf6,mf7,mf8,mf9,mf10,mf11,mf12,mf13,mf14,mf15,mf16,mf17,mf18,mf19,mf20,mf21,mf22,mf23,mf24,mf25,mf26,mf27,mf28,mf29,mf30,mf31,mf32,mf33,mf34,mf35,mf36,mf37,mf38,mf39,mf40,mf41,mf42,mf43,mf44,mf45,mf46,mf47,mf48,mf49,mf50,mf51,mf52,mf53,mf54,mf55,mf56,mf57,mf58,mf59,mf60,mf61,mf62,mf63,mf64,mf65,mf66,mf67,mf68,mf69,mf70,mf71,mf72,mf73,mf74,mf75,mf76,mf77,mf78,mf79,mf80,mf81,mf82,mf83,mf84,mf85,mf86,mf87,mf88,mf89,mf90,mf91,mf92,mf93,mf94,mf95,mf96,mf97,mf98,mf99,mf100,mf101,mf102,mf103,mf104,mf105,mf106,mf107,mf108,mf109,mf110,mf111,mf112,mf113,mf114,mf115,mf116,mf117,mf118,mf119,mf120,mf121,mf122,mf123,mf124,mf125,mf126,mf127,mf128,Emotion,code
-691.3158994,65.83370125,-4.037140433,15.08972283,6.21533962,3.482349839,-4.88565522,-7.746930766,-10.25315781,-3.204991043,3.2730874,-0.467109021,-0.753944107,-5.044663264,-0.832500697,0.618485906,-5.044071161,-1.919039281,-1.007355637,0.308858623,-7.374110348,-1.241895864,-1.867344382,-3.441540786,-1.595807461,-0.086074285,-4.518378763,1.170870253,-3.043259849,-0.593753259,-4.581620935,-2.76108108,-4.108482733,-2.508197534,-4.559603522,-0.427733244,-1.828743029,-3.02436519,-4.775077541,-3.755202348,-3.765181634,-0.739968793,-3.947379849,-1.151301906,-4.334193594,-3.547812309,-4.174055611,-1.749702641,-3.923158375,-1.593533103,-3.215818295,-2.922005969,-3.244902878,-0.696244757,-2.303854759,-1.198137616,-2.376805721,0.724605286,1.020359861,2.030783618,0.354826749,1.471234049,0.149832649,0.311507546,-0.637253198,1.178423109,0.469825992,0.381392738,-1.396109584,0.621124235,0.488658833,0.521510295,-0.87793655,0.012313179,-0.278781156,0.239130356,-0.299843441,0.407730243,-0.178652831,-0.194826873,-0.63518869,-0.212763601,0.090597545,0.941255893,0.076954567,-0.85431239,-0.798197505,-0.122818682,-0.357272727,-0.046337688,-0.479069425,-0.801628504,-0.803129392,-0.014157431,-1.160651864,-0.567788215,0.11612947,-0.01970882,-0.850981952,-0.36255075,-0.270753152,0.368295108,-0.129509801,-0.189848205,0.001241294,-0.417672953,0.033111332,0.229872717,-0.005078686,0.245036366,-0.083533079,-0.03493559,-0.238479695,-0.041226574,-0.198931039,0.050217489,0.041083009,0.08403698,-0.371322207,0.025572044,0.245959869,-0.017877623,-0.074284901,-0.392624126,-0.089889575,-0.091926961,-0.041403416,0.12335754,male_calm,9
-646.1302569,63.43604504,-4.705014123,12.90781505,3.926320877,-2.585448983,-5.982905914,-6.311689601,-11.83765462,-2.075405418,-1.58858721,-6.50657573,0.894866704,-4.387031304,-2.690742254,2.43958585,-8.270910068,-2.602698838,-2.698618726,-2.327235654,-6.097894078,0.143513842,-3.237346825,-4.527713621,-2.89300517,-1.830519438,-5.37627817,0.348615804,-4.230471544,-0.949099203,-3.077013941,-2.553175606,-2.742849519,-3.633537499,-4.353800741,-2.285604255,-2.607132557,-0.703982052,-2.130398701,-0.749571827,-0.663454786,1.354952434,1.211832677,0.41259886,-0.721761474,0.223394976,-0.27391805,2.350671646,1.282939617,1.830589761,1.593262004,1.620241221,0.982355134,0.851568444,0.423757583,-0.050742943,-1.059873956,-0.538827958,-0.813944256,0.081282621,-1.167222992,-0.784818983,-0.475446132,-0.337816969,-1.33574578,-1.426689788,-1.140653838,-0.588191521,-1.304029834,-0.777432405,-0.821606398,-0.165563995,-1.411966004,-0.409638545,-1.129425545,-0.535079724,-0.392540007,-0.550609832,-0.643621773,-0.530718447,-0.527768655,0.450650279,-0.04734162,0.25306413,0.092344616,-0.072764513,-0.853976248,-0.054608241,0.344869933,0.236673851,-0.309999066,-0.78752621,-0.868237684,-0.671623943,-0.759242447,-0.590134583,-0.716908981,-0.190055779,-0.531038357,-0.196942257,-0.359541353,0.12074237,-0.415267557,-0.337584754,-0.555358374,-0.465120964,-0.279232845,-0.037872869,-0.320139499,-0.1460745,-0.088657338,-0.225720792,-0.197890783,-0.232893042,-0.256952017,-0.065468674,-0.118698221,-0.196075207,-0.320141443,-0.097928704,0.134474942,-0.145641415,-0.120383366,0.114042973,-0.082420348,0.020886098,0.109185039,-0.12946263,male_happy,12
-631.5811133,63.32216692,-6.133518214,15.78336236,6.213467909,-1.268489572,-6.906775153,-4.491343189,-13.98042873,-1.056522326,-0.162011356,-6.067973678,3.119391064,-3.652399776,-2.46049358,3.52035001,-8.102168912,-2.503962364,0.046346421,-1.456886438,-6.443019068,0.177802437,-3.876437378,-5.323301932,-0.727576026,-0.846275864,-3.754684408,-0.384881505,-3.925401287,-1.015698867,-1.764584872,-3.306966287,-1.825903284,-2.840102517,-3.215977701,-1.504805291,-1.233873666,-1.958338999,-2.428434886,-0.957737474,0.363556064,1.335110534,1.027385563,-0.060930912,-0.60524483,0.428981298,-0.716832996,0.986014435,-1.048759554,1.429455722,0.235614739,1.361221179,2.026844642,2.722184476,2.53639317,1.56800673,-0.046228069,-0.327449868,-0.437334015,0.400773674,-0.288535157,0.863309083,-0.507087105,-1.301252209,-1.60283907,-0.132812624,0.089113976,-0.172159516,-1.349368107,-0.472027049,-0.243556591,0.065130446,-0.178891186,-0.773139913,-1.285703479,-0.235789602,-0.387467816,0.082981452,-0.942827379,-0.384238948,-0.818619872,-0.623911599,-1.097583541,0.098077135,-0.529299031,-0.581977045,-0.277125542,0.442591278,-0.370596307,-0.345438951,-0.163651119,-0.334079072,-0.387105326,-0.474083876,-0.891309649,-0.600394327,-0.146714763,-0.399183321,-0.705204432,-0.035860892,-0.21697042,0.020284931,-0.190715635,-0.127100362,-0.425730956,-0.18402368,-0.543473606,-0.212670505,-0.163608113,-0.356237459,-0.400664036,-0.203077965,-0.05291379,-0.09640052,-0.468752801,-0.137117422,0.152977753,0.006640974,0.043274776,0.22670971,0.065423781,-0.054734061,-0.008803275,0.12293936,0.204314602,-0.069177485,-0.326810396,0.008247393,male_happy,12
-656.4083093,62.54231394,-2.664726738,13.25156313,1.503354146,0.161209166,-5.986968623,-6.960753461,-14.08872603,-2.994080819,2.057793089,-6.692928012,1.636470991,-3.856452752,-0.937693976,1.868069227,-7.032697735,-1.723480293,-1.221005547,-3.050496546,-5.326801384,-1.733087307,-2.627478865,-3.554452606,-2.669106049,-0.248611436,-5.326358967,1.401280568,-2.859031196,-0.586197463,-2.642227953,-2.188576356,-2.596823819,-3.602957218,-3.756551714,-1.73844418,-1.811070793,-1.108815201,-3.726335049,-2.154778775,-3.15695502,-0.693446104,-1.347662134,-0.059647911,-1.576137229,1.77214282,-0.494885615,2.595428944,0.497900576,0.720175714,0.975922548,-0.016326501,1.13639303,1.816979767,1.479696641,0.860099183,0.472310434,0.948668034,1.150191937,1.701433876,-0.084286517,0.195268315,-0.749625187,0.228530697,-0.629583066,-0.494585123,-0.28241962,0.000875066,-0.811681759,0.080934267,0.605678926,0.232155036,-1.061829621,-0.241573683,-0.222047969,-0.14649915,-1.077753478,-0.910564004,-0.809398825,-0.119634866,-0.439838882,-0.116724585,-1.01692077,0.036036781,0.303067892,-0.347378862,-0.715968646,0.101035801,0.35614667,0.604102582,0.319429724,-0.280276916,-0.47988682,-0.222246916,-0.367573903,-0.387782234,-0.233352482,0.058112388,-0.523573148,-0.293217298,-0.081226189,0.196752162,0.224338286,0.104203567,-0.41993721,-0.194818486,-0.067524256,-0.150726041,-0.249136718,0.000407394,-0.059087796,-0.019796555,-0.063669825,-0.011211749,-0.473116749,-0.084890931,-0.0998129,0.246311416,-0.164643855,-0.199210188,0.11213271,-0.194550029,-0.332100637,-0.043737676,0.029749357,0.072454642,0.052227569,-0.260164979,male_happy,12
-652.9287685,57.44776797,0.027809988,18.71376864,2.240794362,0.837827028,-2.916429278,-5.873826673,-13.81719325,-3.219100459,0.240283519,-4.203773874,2.208736795,-3.846459974,-1.135841174,1.541781104,-7.62820361,-1.944847183,-1.570225768,-2.24771492,-5.866387043,-1.135701834,-2.91601072,-3.96553371,-3.159717834,0.517623099,-6.668210753,0.744291631,-4.246720276,-0.274639376,-3.31057574,-1.795163363,-3.089730606,-2.698577332,-3.947976631,-1.689771494,-2.365256486,-2.312392849,-4.608232578,-1.861927021,-3.487979336,-1.607672635,-2.703245976,-2.090988637,-3.608093892,-0.252707642,-2.770184151,1.549872278,-0.534272271,0.32758966,0.084602578,-0.578142399,-0.724887788,0.736163111,0.834843871,1.151848801,1.561871298,1.018846753,0.351289077,0.451844318,-1.10819619,0.233815279,0.163680609,0.424684192,-0.954171882,-0.770533479,-1.062841997,-0.00392121,-0.680124494,0.490583711,0.063475433,-0.982917772,-1.051046045,-0.551416912,-0.109475462,-1.144959627,-1.258292949,-1.00748088,-0.861059102,-0.647723325,-1.298236859,-0.767403803,-1.056925082,0.117539581,-0.380767416,-0.356849754,-0.627526285,-0.195100438,-0.453840315,-0.294589839,-0.675501773,-0.358104011,-0.550295167,-0.20868513,-0.637155108,-0.689783751,-0.415771846,-0.528844159,-0.462801759,-0.220338495,0.116912028,0.238723784,0.043193665,-0.056884755,-0.626763615,-0.163103367,0.145695463,0.003186164,-0.344359308,0.004743285,-0.121886395,-0.217246789,-0.28650956,-0.214820403,-0.34832388,-0.077678908,-0.00719841,0.180874516,-0.230118113,-0.203106649,0.101662021,-0.404317887,-0.425411631,-0.191870147,0.048249646,0.066618762,0.19338906,-0.030510205,male_happy,12
-596.7912666,49.54842673,-6.384744119,6.006226169,-1.66801382,-0.812520273,-12.42863302,-8.426094099,-11.48593734,-8.58835016,-1.057005997,-6.682466108,-2.265548462,-3.441630263,-7.103387877,-0.475833024,-7.761381444,-2.640373428,-3.17109808,-4.597750399,-5.64615218,-2.693781458,-4.275152689,-4.170164591,-3.599285651,-1.325892521,-2.220406414,2.893004767,0.711699794,1.219919992,-2.387669417,-1.298522004,-1.81033854,1.526844718,1.103669528,5.478932945,2.237843622,0.82436144,-1.458357512,-0.587625799,0.54109467,1.8455206,-0.160569913,0.999044976,-2.195428355,-0.181357332,-1.616742604,0.183880032,-1.324797718,-0.206241478,-1.60155291,0.25802444,0.846586655,1.703623352,-0.641566698,-0.477922769,-0.529916296,0.323566721,-0.385316248,0.081133122,-0.44266847,-0.182783483,-1.711329012,-1.932428587,-1.233535616,-0.408563827,-0.885440738,-1.69679264,-1.439795366,0.195584529,-0.018166637,-0.330628904,-1.01681446,-0.342781143,-1.064120466,-0.510933797,-1.075880182,-0.199803837,-0.291937445,0.081537153,-0.653066175,-0.3815787,-0.239949292,0.440959648,0.39450863,0.02661844,-0.108833953,0.073861645,0.045952732,0.64161677,-0.099502087,-0.329019009,-0.215393866,-0.453290564,-0.73764406,-0.16465252,-0.3221013,0.198755516,-0.160955589,-0.242817833,-0.028944856,0.785366508,-0.184579573,-0.054691441,-0.263128697,-0.029747469,-0.241927369,0.143200713,-0.251101345,0.08177318,0.079597413,-0.093555554,-0.143245638,-0.01626797,-0.63530246,-0.040357542,-0.180060045,-0.304384831,0.009775697,0.117036964,0.087036593,0.222016125,0.02683718,0.007327637,-0.12620967,0.0489437,0.243672178,0.052761831,male_happy,12
-560.092745,55.18310416,-11.82618713,5.802594672,2.109796864,-1.559522667,-11.41446403,-7.296623065,-14.80503247,-7.140440098,2.974120819,-7.601741425,-1.929784898,-1.68294634,-6.232722976,1.044202678,-7.599879642,-5.628976107,-2.752588614,-4.389024902,-6.402809713,-3.898046622,-3.678719029,-4.301681919,-2.361738756,1.222360797,-4.370848589,1.017799356,-1.008353873,-2.208833485,-1.023213804,1.997225317,0.728314608,1.397582024,-0.546475881,4.313165859,4.153223828,5.380476214,1.551094109,0.088581552,-1.483886421,1.052306054,0.240383744,1.694580996,-1.791796026,0.193324631,-2.264530983,-0.906313735,-1.269881395,0.422230881,0.492853293,-0.008172694,-1.416551801,0.031588655,0.18042913,-0.513807719,-2.001658838,-1.298564084,0.173060359,0.702448751,-0.640682679,-1.19973288,-0.373160828,0.333075171,-1.142602613,-0.854452628,-0.586454586,0.030823585,-1.204611943,-1.063426161,-1.072350114,0.409791818,-0.124055971,-0.450699182,-0.801337822,0.343681758,-0.01646045,-1.102398728,-1.350423736,-0.427206132,-0.218542479,-0.608924044,-0.843816034,0.304336658,0.068229853,-0.719432324,-0.742626273,0.80726357,0.189315096,0.137850838,0.430986405,-0.206623175,-0.769008878,-0.238393947,0.143828212,-0.438370856,-0.394064773,0.238652778,0.176058946,-0.28900874,-0.057491594,0.605953675,0.313370657,-0.177968379,-0.351768394,0.071547183,0.017749344,0.250859755,0.219265213,-0.258867292,-0.018223761,0.120897553,-0.498433007,-0.045930988,0.09068543,-0.223316615,-0.119456009,0.473454414,-0.00793992,0.056333817,0.400543516,0.144530895,-0.068307855,0.118448971,-0.066147869,-0.137863735,-0.130287197,-0.192583074,male_happy,12
-517.998357,48.42935273,-10.63123089,8.240812144,-0.580183405,-1.767224516,-10.82508609,-8.834173145,-18.27419366,-4.522710995,-0.383738211,-8.764273789,-0.254521205,-3.49305542,-7.331167312,2.107862337,-9.868228225,-3.553795134,-2.676673032,-4.439476085,-7.347759257,-2.125946806,-5.054833686,-5.125242891,-4.422105146,-2.704468112,-6.097090098,-1.545721014,-5.277732123,-1.723519161,-0.467102883,-0.119194573,1.615270871,1.066759275,0.319750567,1.88018383,2.932052056,2.388321406,0.88436291,2.376418257,0.939787189,2.511204737,0.159796025,1.571587329,0.193998378,0.907480612,-0.969843389,0.130677459,-0.559629066,0.41227624,0.158151302,0.315033898,-0.76229727,0.362082189,-0.974806227,-0.206805874,-1.618991572,-0.0889806,-0.73242026,-0.272198803,-0.925876982,-0.749846601,-0.470049395,-0.869136456,-1.293374821,0.09700442,-0.886465307,-0.628422336,-2.238055151,-0.676385782,-0.170305516,-0.698197544,-1.687592441,-1.339846408,-1.292303923,-1.080779946,-1.14759454,-0.352616081,-1.724337232,-1.051166674,-0.674567706,-0.208687841,-1.275710445,-0.409119473,0.422323534,-0.182059689,-1.114821836,0.296863531,0.592214776,0.140638327,-0.477605879,0.166323566,-0.692899228,-0.707684844,-0.262111533,-0.17863446,-0.582659073,-0.256528204,-0.258401098,-0.436713812,-0.290361635,0.120477592,0.177293932,-0.12128186,-0.681638055,-0.178861499,-0.05846461,-0.091712233,-0.36414948,0.07153673,-0.086262852,-0.253639412,0.024753316,-0.063327979,0.029881178,-0.11646138,0.040294271,0.079984562,-0.095895594,-0.023424661,0.191224297,0.167537553,0.08361346,0.220287915,-0.035991029,0.270943504,0.115197805,-0.225921764,male_happy,12
-539.4447224,50.09035938,-9.412653912,7.331817714,-1.538750888,-2.915135108,-10.20346864,-9.219710167,-17.61070666,-6.740697152,-2.160769923,-6.623501464,-0.661190977,-2.431237149,-8.128456787,0.506821928,-8.942594079,-5.299637794,-2.962428548,-2.813621596,-8.275550935,-2.493068338,-4.555368818,-6.140740744,-4.655978926,-1.518903188,-7.057230111,-1.756482817,-4.433433261,-2.819869605,-3.098194296,-1.77063301,-3.098925937,1.565883819,-0.654349812,3.766417365,1.306855508,1.400872658,0.571194778,2.277058746,2.046154371,4.056135686,1.284523021,1.516127844,-0.492217692,2.229608722,0.424081567,1.301379548,-0.172937456,0.084338869,-0.45733029,0.935276393,-0.263994802,0.463719653,-1.225207004,-1.090916824,-1.963317195,-0.462675453,-1.133346487,-0.66619197,-1.595394719,-1.104619208,-1.112920851,-1.135816344,-2.105615222,-0.567712174,-0.327750387,-0.29027851,-1.727227507,-1.043061313,-1.421000869,-0.783172582,-1.490340963,-1.299875285,-1.103820152,-1.240904064,-1.614875103,-0.214351618,-0.780947485,-1.076127246,-1.158485522,-1.252642796,-0.337907765,-0.039132692,-0.336769592,-0.424023463,-0.555592034,-0.021447548,0.055901562,0.209259417,-0.468070729,-0.122449719,-0.431014005,-0.265475901,-0.013155247,-0.397590905,-0.470840752,-0.046087608,-0.205168649,-0.404395643,-0.648128367,0.00251107,-0.212714096,-0.031152166,-0.407400184,0.096127807,0.078968451,-0.540551707,-0.253385864,0.20036058,-0.241532696,-0.100440736,0.021325813,0.137562216,0.015247862,0.286302052,0.307885679,0.360035442,0.218471014,0.134531361,0.102677469,0.430693493,0.176170528,0.021915615,0.429370632,0.137250793,-0.301160114,-0.045096789,male_happy,12
-681.088682,61.20892892,-2.361429265,14.60926374,6.424040599,-2.48057071,-2.860464682,-8.270591781,-11.42906396,-4.070112925,-4.636812005,-1.322849217,-1.223658979,-6.030126674,-2.304385258,-0.950936677,-5.822602968,-4.289969516,-3.387082626,-0.547918077,-7.148106648,-2.107619404,-2.886084151,-4.725280556,-2.327487544,-1.594316749,-4.80641733,-1.076318822,-2.640979705,-1.77549257,-2.594602747,-2.031310096,-2.714807021,-2.172183571,-4.724596337,-2.734975984,-2.390872228,-2.284803617,-3.816822671,-2.807639391,-4.609377142,-1.91555289,-2.464457401,-0.179631305,-2.619867471,-1.483197842,-1.935444283,-0.30091545,-1.035489004,-0.014631377,1.18212696,1.422575358,0.402531172,1.860250024,-0.240850358,1.173301879,-0.292504442,1.418683764,0.701950215,1.164869243,0.369787024,1.044994638,0.033586422,1.408681189,0.15628167,0.45956078,-0.206068948,0.86808461,-0.261497834,-0.000687787,0.088720738,1.007844176,-0.290887902,-0.369978055,-1.091462067,0.133991041,-0.254506966,-0.076639137,-0.417205676,-0.599577866,-0.842118518,0.203200906,-0.110767945,-0.743342242,-0.481672073,-0.16615186,-0.382272237,-0.288864383,-0.097899936,0.725845712,0.033625463,-0.624874626,-0.680342347,-0.757136009,-0.023131826,-0.143276885,-0.375832905,0.553061384,-0.032979365,-0.140650752,0.145603719,0.175686777,0.272664009,0.218664266,-0.106263068,-0.174758118,0.272330613,0.502190151,0.023944709,0.013391709,0.016272731,-0.143807337,-0.376716455,-0.182932306,-0.030430604,0.079563083,0.002610978,0.233636915,-0.082622081,-0.127135718,0.118107131,-0.005092325,-0.00795511,0.142839918,0.166056838,0.246822662,0.04360254,-0.239541978,male_sad,14
-699.3178328,65.86637195,-1.469511836,16.90119684,8.15482248,-0.100981947,-0.189459566,-7.229145606,-10.66055849,-5.173814259,-2.092038364,-1.674589886,-2.088059387,-3.128110331,-1.031246694,-0.556464953,-4.043363144,-2.390499134,-1.947776542,0.226835985,-6.936132466,-0.952266954,-1.551923144,-4.213108005,-1.693695872,-1.158826768,-4.198271107,-0.973569389,-3.638869299,-1.139205419,-1.939991596,-2.160170552,-2.915903589,-1.959122284,-4.464573112,-0.561301516,-2.240282774,-2.338452727,-3.73151322,-2.854278353,-4.124144822,-0.751974557,-2.870336699,-0.865941823,-3.221069732,-2.093929797,-2.694558973,-1.896878692,-2.801820011,-1.191178983,-0.740871076,-0.406436883,-1.03237785,-0.086663194,-0.803081283,-0.543546389,-2.474533111,-0.66336763,-0.556729887,0.464203681,0.029290934,0.487496368,0.162176286,1.350749193,0.877690121,2.34271036,2.491124761,2.104660498,0.064124335,0.463211427,-0.086760907,0.951369055,0.04307508,0.123170039,0.103049532,0.476220037,-0.587862354,0.000826378,0.425383468,0.584828179,-0.026320909,-0.471835274,0.010621105,0.488839154,0.481145088,0.186427022,-0.837458617,0.141782525,0.842311484,1.025155916,0.461717659,-0.37102188,-0.731279443,0.056458889,0.306960973,-0.046596913,0.081612084,0.21131345,0.110220161,-0.111850726,0.278020414,0.179439044,0.492026237,0.331474428,-0.03238671,0.00648813,0.355119193,0.640880085,0.219826712,0.12424756,0.008847518,0.122294994,-0.046778966,-0.071624804,-0.065328319,-0.034921623,0.210883756,0.383696294,0.328038737,0.012321104,0.196604862,0.025180147,-0.168098997,0.540080457,0.343021977,0.179960031,0.36603467,-0.317351594,male_sad,14
-735.7175032,60.75024669,-3.785146317,14.37407662,6.250600627,-1.431075577,-2.066459622,-7.237082778,-11.3043691,-3.497876518,-1.316507195,-1.039887607,-1.593714908,-3.062547928,-3.01093088,0.021421763,-4.856053667,-5.939772466,-0.96323909,-0.219379425,-6.454968455,-1.898116103,-3.170538406,-4.271483038,-1.946557821,-0.547102027,-3.202434918,0.150204422,-3.439058456,0.362611406,-2.702134132,-3.445507273,-1.93678354,-1.281526152,-3.2611318,-0.75507278,-0.936323731,-2.040916942,-4.303200892,-2.749651375,-2.831317411,-0.416881865,-3.400550782,-1.256224351,-3.416510467,-2.381163682,-3.18683933,-1.732637046,-2.530462896,-1.784407346,-2.362536852,-1.207490532,-1.582900835,0.462822072,-0.156920498,0.579860646,-1.199081703,-0.001020415,-1.057369926,0.448726717,0.315238346,1.600086516,2.158385814,2.149768141,1.504973929,1.653390522,0.721241656,0.738335039,-0.30360967,1.173783207,0.768236782,0.472992828,-0.634566835,0.157054163,-0.173113287,0.207933964,-0.475965639,-0.165257447,-0.038298036,-0.083594698,-0.061112174,-0.071328448,-0.439301362,0.401191456,0.186239492,-0.166011996,-0.361049434,0.41719863,-0.159992974,0.127693061,0.32311874,-0.590231744,-0.243094651,0.306820745,-0.387035268,-0.182618156,0.157836348,0.164032359,-0.364175696,-0.223510153,0.183050955,0.810262739,0.472743566,-0.064276897,-0.046539766,0.358991136,0.386862033,0.153193288,-0.142608512,0.12487874,-0.049263414,-0.115544105,-0.364946733,-0.104860896,-0.030422668,-0.228674187,0.069351339,-0.02267303,-0.079894957,0.131647084,-0.168932972,-0.358615148,-0.102749824,-0.258328416,0.145326118,-0.086286246,0.092309511,0.305381887,male_sad,14
-711.961003,59.92442198,0.383191624,15.94035873,5.673768732,0.153520325,0.892264981,-7.203910331,-12.56525692,-3.655406056,-2.709263835,-2.145418401,-0.353642246,-3.744699726,-2.850524462,2.172558733,-3.438984845,-3.968237212,-1.866260147,0.159572384,-6.75410126,-1.739304526,-2.202683453,-3.396069905,-2.219273217,-0.438045381,-4.575835348,-2.131469932,-2.538803511,0.123917245,-1.935214835,-1.47470094,-2.179545764,-2.389471824,-4.252271019,-1.581879303,-2.250124421,-1.586349032,-2.818254291,-2.496874357,-4.091430324,-0.688516901,-2.307367214,-0.449806733,-2.514955079,-2.126058222,-2.556717194,-1.839880032,-3.204277642,-2.380724887,-2.358583043,-0.871816323,-0.459899479,0.809563584,0.746956958,1.565659745,-0.578640669,0.264582158,-0.384745672,1.196689845,0.922226457,-0.008344636,-0.464558934,-0.143213455,-0.374801652,0.847982755,1.103329403,1.666119507,0.841650896,0.323038012,-0.177786676,0.748745814,0.497452046,0.235944711,-0.791154481,0.171356817,0.017201563,-0.361924568,-0.552236928,-0.379788934,-0.412597496,0.1873796,-0.285350158,0.038888209,-0.37363627,0.240891928,-0.045478624,-0.360345473,-0.184190905,0.055796427,0.466710915,-0.427917545,-0.588462003,-0.912814847,-0.41551825,0.15527292,-0.542940177,-0.132915538,0.024095695,0.150749148,0.175515929,0.26673144,-0.1694161,0.00347775,-0.169903551,-0.281684113,-0.082214597,0.343601458,-0.132624003,-0.173340414,-0.008867879,0.144636316,-0.233685608,-0.110881275,0.001189396,0.051880072,-0.115336991,-0.287517285,-0.192817566,0.048407387,-0.042589483,-0.264262013,-0.452005417,0.336295959,0.227176956,-0.40712495,-0.195723044,0.152127615,male_sad,14
-670.1113928,62.82307194,0.557142693,17.2187485,7.45506096,-1.47817487,-1.272433427,-7.12752479,-9.772373913,-1.15209888,-2.775756846,-2.271385024,-0.459280583,-4.753955079,-1.715773736,1.366932837,-5.278739307,-2.809941411,-2.870105438,0.056078014,-5.262767527,-0.864500177,-2.588563107,-4.710903353,-2.169999009,-0.685217154,-3.745185682,0.753247985,-1.93720474,-0.043488683,-2.968243175,-0.834763307,-3.247641238,-1.680684449,-4.100668015,-1.231228981,-2.186867177,-2.621633894,-2.845492417,-3.205580182,-3.706533,-1.160115494,-3.213574694,-1.600700611,-3.581106052,-3.347259935,-3.681455292,-1.205735361,-1.899411277,0.484875095,0.830372262,2.146086177,1.834224998,2.520057754,0.532620672,1.669156947,1.311663379,1.670059361,2.262563852,2.642681906,2.044689362,1.713949552,0.346285999,1.93254978,0.312080722,0.203312453,-0.008757078,0.923425041,0.628971909,0.817021451,0.266623651,0.890145042,-0.114638528,-0.09109746,-0.336597938,0.24392244,-0.421590717,0.059446579,-0.058349028,-0.5081971,-0.908823678,-0.486519466,0.059448017,0.020725553,-0.533600349,-0.434545096,-0.514391485,-0.588135103,-0.159910787,0.210402756,-0.214669888,-0.17994096,-0.829275127,-0.597762892,-0.491182147,-0.388879538,-0.235277074,0.438397506,-0.077221776,0.254521231,0.029067431,0.355762129,-0.001014826,-0.143620859,-0.107878964,-0.062151281,0.26072985,0.340555416,-0.108603591,0.205661888,0.028582718,-0.287697519,-0.254618675,-0.244836681,-0.092434571,-0.232842455,-0.433873625,0.014176683,-0.131769268,-0.382904017,-0.238667552,-0.141662813,-0.168240141,0.115740145,-0.06863812,-0.005596289,-0.163532236,-0.303826136,male_sad,14
-627.6443336,51.20386348,-5.207524895,10.82092423,3.391343101,-3.302951898,-8.977057488,-6.839669324,-15.43920136,-4.134801937,-2.500570465,-6.667371832,0.044459288,-4.623894534,-5.383046583,1.489913395,-9.344367686,-3.181339334,-0.965710511,-2.43652393,-6.744007734,-1.806701104,-7.363669746,-3.690039236,-4.004626764,-1.288681616,-4.861302056,-2.102943574,-2.777803217,-1.191239263,-2.99941013,-2.829625268,-3.558644978,-1.87573397,-3.913658242,0.948657847,-0.679525297,-1.674430343,-3.31763186,-1.775836286,-2.327865443,0.862643919,0.885030177,1.405464256,-1.772423367,-1.002963396,-1.985385711,-0.26581878,0.031017381,0.156161588,1.052720388,1.791017172,2.140620225,2.323131422,1.251538673,-0.001593898,-0.467738406,0.528745365,0.535526908,0.873911577,-0.010118091,0.01752463,-0.371936723,-0.413687587,-0.78634358,0.322134844,-0.116530306,-1.148169864,-1.264960558,0.005675106,1.052106916,0.346223216,-1.082555071,-0.870629965,0.088291274,-0.070379433,-0.927115799,-0.303850043,-0.480740745,-0.636461546,-0.584226783,0.220699641,-0.081506802,-0.07599921,-0.568095565,-0.025907349,-0.699401809,-0.28530243,0.119847586,0.298535948,-0.249330367,-0.668075249,-0.881069146,-0.505148859,-0.304587649,-0.382581891,-0.264727442,-0.108066792,-0.094424767,-0.027244857,-0.185729783,0.197639248,0.294922884,0.202948864,-0.570970036,0.338747336,-0.10338534,-0.07762088,0.000208034,-0.063645452,-0.319577298,-0.285055464,-0.146436511,-0.206824019,-0.032801626,-0.123403918,-0.255732574,0.230647404,0.366245662,-0.213734799,-0.152944347,0.24375488,0.101761506,0.236931415,0.0769424,0.167775315,0.189057608,-0.168493239,male_sad,14
